Station,Date,MaxT,MinT,RH1,RH2,Wind,Rain,SSH,Evap,Radiation,FAO56_ET,Lat,Lon,Cum_Rain,,,,,,,,,
ICRISAT,11/14/1981,29.4,16.8,78,38,5.1,0.0,10.1,4.8,19.5,4.0,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/15/1981,29.0,15.0,80,35,5.5,0.0,10.6,5.4,20.4,4.1,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/16/1981,28.4,16.0,87,40,5.0,0.0,10.2,5.0,19.5,3.8,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/17/1981,28.1,13.0,88,29,3.3,0.0,10.0,4.3,21.7,3.7,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/18/1981,27.6,12.4,79,30,3.6,0.0,10.8,5.0,21.0,3.6,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/19/1981,27.2,12.6,79,26,6.1,0.0,10.4,5.7,21.5,4.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/20/1981,27.0,10.6,80,33,5.8,0.0,10.6,5.7,21.3,4.0,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/21/1981,26.5,10.2,74,32,4.6,0.0,10.7,5.2,21.0,3.7,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/22/1981,26.0,9.5,77,33,4.8,0.0,10.9,4.4,21.0,3.6,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/23/1981,26.2,9.4,90,29,4.6,0.0,10.5,4.7,21.0,3.6,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/24/1981,26.4,8.2,83,22,4.1,0.0,10.7,4.8,21.3,3.6,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/25/1981,26.5,8.5,86,22,2.7,0.0,10.7,4.0,21.2,3.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/26/1981,26.8,9.3,78,23,4.1,0.0,10.7,4.7,20.9,3.6,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/27/1981,27.4,8.5,82,31,5.4,0.0,10.6,5.4,20.7,3.8,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/28/1981,26.7,10.0,80,28,4.5,0.0,10.5,4.3,20.9,3.6,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/29/1981,27.6,10.8,72,23,4.8,0.0,10.6,4.7,19.7,3.8,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,11/30/1981,28.2,10.9,72,44,3.2,0.0,10.6,5.0,18.9,3.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/1/1981,28.8,13.4,53,44,4.7,0.0,10.1,3.8,16.3,3.4,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/2/1981,26.9,15.1,87,53,6.3,0.0,7.6,5.2,16.2,3.3,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/3/1981,27.1,20.0,86,49,7.6,0.0,8.1,4.8,18.1,3.8,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/4/1981,27.5,20.0,88,45,7.4,0.0,6.8,4.9,18.3,3.9,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/5/1981,28.0,13.7,70,36,7.4,0.0,9.8,5.5,19.2,4.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/6/1981,27.9,13.5,84,33,7.0,0.0,10.2,5.9,17.8,3.9,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/7/1981,28.2,13.5,81,38,5.7,0.0,10.0,4.0,17.8,3.7,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/8/1981,28.4,13.0,87,34,6.1,0.0,10.0,5.3,19.2,3.9,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/9/1981,26.8,10.1,89,37,8.8,0.0,10.2,6.2,19.9,4.1,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/10/1981,24.7,7.4,73,21,8.0,0.0,10.7,5.2,20.7,4.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/11/1981,25.5,6.2,80,27,6.1,0.0,10.6,5.2,20.3,3.7,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/12/1981,26.2,8.1,74,32,3.6,0.0,10.6,3.8,19.2,3.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/13/1981,26.2,11.0,86,52,3.0,0.0,10.4,3.3,17.2,2.8,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/14/1981,27.1,17.2,75,50,7.2,0.0,10.3,4.0,14.5,3.4,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/15/1981,26.8,14.2,96,49,6.7,0.0,7.9,3.6,16.2,3.3,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/16/1981,27.0,17.0,89,52,7.7,0.0,7.7,4.7,14.3,3.3,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/17/1981,27.1,17.9,89,48,9.5,0.0,8.3,4.2,17.8,3.9,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/18/1981,27.8,18.5,91,48,14.1,0.0,9.9,5.6,17.0,4.3,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/19/1981,27.0,17.5,90,42,13.7,0.0,10.2,5.0,18.0,4.5,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/20/1981,27.0,16.7,90,45,14.2,0.0,10.2,5.9,18.1,4.4,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/21/1981,27.1,17.0,95,55,13.3,0.0,9.9,4.6,12.6,3.5,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/22/1981,26.0,15.6,94,54,6.5,0.0,4.8,3.0,11.8,2.7,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/23/1981,26.0,16.2,93,49,7.1,0.0,4.2,3.2,15.6,3.2,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/24/1981,27.0,16.3,90,44,6.2,0.0,8.7,4.1,11.6,2.9,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/25/1981,26.8,14.5,87,39,5.6,0.0,6.3,4.0,10.4,2.8,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/26/1981,26.8,15.5,89,38,8.4,0.0,9.9,4.6,18.4,4.0,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/27/1981,26.0,11.1,73,33,6.9,0.0,10.5,4.7,19.4,3.9,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/28/1981,26.0,10.9,82,33,5.0,0.0,10.5,4.7,18.8,3.4,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/29/1981,26.2,8.6,83,26,3.9,0.0,10.1,4.6,19.7,3.3,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/30/1981,26.8,10.6,78,32,4.9,0.0,10.4,5.4,18.8,3.5,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,12/31/1981,26.6,11.5,91,34,5.5,0.0,10.1,4.6,18.5,3.5,17.5084095,78.2723004,1170.4,,,,,,,,,
ICRISAT,1/1/1982,26.7,12.5,94,34,5.6,0.0,9.8,3.9,18.5,3.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/2/1982,27.3,11.7,95,40,4.5,0.0,7.6,3.5,17.5,3.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/3/1982,27.4,12.5,99,39,4.0,0.0,9.8,3.8,17.0,3.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/4/1982,28.0,13.2,97,39,5.6,0.0,10.3,4.6,19.2,3.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/5/1982,27.2,13.3,98,43,7.3,0.0,10.2,4.6,19.8,3.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/6/1982,27.8,13.5,96,39,6.0,0.0,8.9,4.4,19.6,3.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/7/1982,25.5,14.0,97,54,4.3,0.0,4.1,3.0,12.3,2.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/8/1982,26.9,12.5,94,46,6.4,0.0,9.9,4.2,19.0,3.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/9/1982,26.2,14.3,100,52,9.6,0.0,10.0,4.6,18.8,3.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/10/1982,27.0,16.0,98,47,10.2,0.0,9.6,4.4,17.7,3.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/11/1982,28.7,16.5,91,45,8.2,0.0,9.7,4.3,17.5,3.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/12/1982,28.2,17.6,93,49,11.8,0.0,8.7,5.2,17.1,4.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/13/1982,27.5,17.3,90,52,12.4,0.0,9.1,5.6,17.5,4.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/14/1982,27.9,16.0,85,39,12.3,0.0,9.8,6.4,18.6,4.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/15/1982,28.4,16.0,75,38,9.9,0.0,10.6,5.8,19.5,4.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/16/1982,29.5,13.9,92,27,8.3,0.0,10.7,5.7,20.0,4.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/17/1982,30.2,14.5,87,29,5.4,0.0,10.6,5.3,19.8,4.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/18/1982,31.0,16.3,70,32,4.5,0.0,10.3,5.5,19.5,4.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/19/1982,30.2,20.6,75,29,5.0,0.0,5.1,4.5,13.5,3.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/20/1982,30.4,17.3,87,33,8.5,0.0,5.1,8.5,15.3,4.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/21/1982,30.9,17.5,79,28,7.6,0.0,8.9,6.2,18.7,4.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/22/1982,30.6,16.6,62,27,9.2,0.0,9.8,7.1,19.3,5.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/23/1982,30.7,16.3,73,27,8.0,0.0,10.2,6.7,19.7,4.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/24/1982,30.0,15.5,72,28,8.4,0.0,10.4,6.6,19.8,4.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/25/1982,30.3,15.6,86,23,9.9,0.0,9.7,6.8,20.4,5.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/26/1982,27.6,16.1,98,41,13.0,0.0,10.1,6.6,18.9,4.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/27/1982,28.2,19.0,86,39,13.1,0.0,10.3,6.3,20.6,5.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/28/1982,28.6,17.6,96,43,10.1,0.0,7.3,4.9,17.9,4.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/29/1982,28.4,18.0,75,47,14.9,0.0,8.9,7.1,17.7,5.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/30/1982,28.4,15.6,86,40,12.0,0.0,10.3,6.3,19.3,4.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,1/31/1982,27.5,15.5,89,43,10.8,0.0,10.2,6.2,19.1,4.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/1/1982,26.0,14.2,88,42,10.5,0.0,10.3,6.0,19.7,4.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/2/1982,26.8,15.7,90,48,8.7,0.0,10.5,5.1,19.9,4.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/3/1982,29.0,16.3,71,37,10.6,0.0,10.2,7.0,20.2,5.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/4/1982,30.5,16.5,59,32,8.9,0.0,9.8,6.6,19.0,5.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/5/1982,31.1,16.5,69,28,5.1,0.0,9.6,6.5,19.4,4.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/6/1982,30.2,17.3,64,31,6.8,0.0,10.4,6.7,19.5,4.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/7/1982,29.2,18.2,80,40,6.1,0.0,9.3,5.0,17.5,4.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/8/1982,30.2,16.8,91,42,6.1,0.0,8.1,4.8,16.0,3.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/9/1982,31.8,18.0,81,38,4.4,0.0,10.2,5.0,19.5,4.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/10/1982,32.0,18.2,80,36,4.7,0.0,10.5,5.2,20.3,4.4,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/11/1982,33.1,18.5,65,29,5.5,0.0,10.7,7.3,20.9,4.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/12/1982,33.0,21.5,63,30,8.9,0.0,10.3,7.9,21.3,5.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/13/1982,33.9,17.0,75,28,9.9,0.0,9.8,8.3,20.3,5.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/14/1982,31.7,20.9,76,31,5.1,0.0,10.3,5.9,21.3,4.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/15/1982,33.0,20.0,71,39,5.2,0.0,8.0,6.8,18.2,4.4,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/16/1982,33.0,19.7,76,30,6.3,0.0,8.5,7.1,20.2,5.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/17/1982,33.8,17.5,57,28,11.6,0.0,10.4,9.6,20.8,6.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/18/1982,32.7,18.0,91,26,6.0,0.0,10.4,6.9,21.9,5.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/19/1982,32.0,18.2,60,40,4.6,0.0,10.1,5.8,20.3,4.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/20/1982,32.0,17.5,67,35,6.2,0.0,10.6,7.7,17.7,4.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/21/1982,32.0,19.8,69,32,7.6,0.0,8.5,7.0,13.4,4.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/22/1982,32.9,17.8,76,26,8.1,0.0,7.7,7.2,17.7,5.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/23/1982,33.5,19.1,70,28,8.2,0.0,10.3,7.9,19.8,5.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/24/1982,34.2,19.8,74,25,9.2,0.0,9.6,8.9,16.9,5.7,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/25/1982,33.5,20.4,78,27,8.8,0.0,9.5,8.5,19.2,5.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/26/1982,34.2,19.5,63,29,9.2,0.0,10.6,9.1,16.1,5.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/27/1982,35.0,21.0,67,22,10.4,0.0,11.0,9.9,23.0,6.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,2/28/1982,35.0,21.0,63,18,9.9,0.0,11.0,10.3,23.4,7.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/1/1982,35.0,21.0,60,21,12.5,0.0,10.7,11.0,23.0,7.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/2/1982,33.5,19.8,60,29,5.8,0.0,10.2,8.0,21.7,5.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/3/1982,31.7,19.4,82,27,7.1,0.0,10.7,8.3,20.5,5.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/4/1982,31.7,19.7,86,44,9.3,0.0,8.8,6.0,19.8,5.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/5/1982,33.9,17.8,60,32,6.1,0.0,10.3,6.5,20.8,5.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/6/1982,36.0,17.6,40,18,7.5,0.0,10.8,10.0,24.4,6.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/7/1982,34.5,16.5,64,17,6.8,0.0,10.5,8.8,24.5,6.1,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/8/1982,33.6,17.5,92,20,6.9,0.0,10.4,7.6,23.7,5.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/9/1982,36.5,19.5,44,21,8.0,0.0,10.1,9.4,23.7,6.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/10/1982,35.8,20.2,83,22,6.2,0.0,10.5,9.5,22.7,5.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/11/1982,34.6,21.0,82,32,6.9,0.0,10.0,8.6,18.7,5.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/12/1982,34.3,20.7,88,29,7.5,0.0,10.3,8.9,23.0,5.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/13/1982,33.5,22.3,81,40,7.7,0.0,8.0,7.6,19.8,5.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/14/1982,33.1,21.2,56,36,7.5,0.0,10.1,9.3,23.8,6.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/15/1982,35.3,20.3,79,24,8.0,0.0,10.7,10.3,23.5,6.4,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/16/1982,35.0,21.4,59,27,6.4,0.0,10.4,7.0,23.0,5.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/17/1982,37.0,22.7,78,32,10.4,0.0,8.4,9.1,19.8,6.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/18/1982,35.8,21.0,84,37,8.3,0.0,9.1,8.1,18.5,5.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/19/1982,35.8,21.3,85,31,8.0,0.0,10.2,8.9,23.9,6.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/20/1982,36.8,24.4,65,26,11.8,0.0,10.1,11.6,23.8,7.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/21/1982,35.5,21.5,59,32,8.8,0.0,9.4,10.1,23.1,6.6,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/22/1982,35.6,21.0,55,24,8.6,0.0,10.5,11.0,24.6,6.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/23/1982,36.5,23.2,55,21,9.7,0.0,10.5,11.3,24.6,7.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/24/1982,35.5,24.0,63,24,8.2,0.0,8.7,9.9,22.2,6.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/25/1982,36.3,21.5,60,23,9.4,0.0,8.3,11.4,21.1,6.9,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/26/1982,35.9,19.0,62,23,6.0,0.0,10.5,10.4,24.9,6.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/27/1982,36.0,22.4,72,21,5.2,0.0,10.9,10.2,24.5,6.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/28/1982,34.1,21.7,71,33,7.3,0.0,10.4,8.8,24.5,6.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/29/1982,34.8,21.4,81,30,7.7,0.0,10.9,9.6,24.5,6.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/30/1982,35.8,22.5,65,26,7.2,0.0,10.7,9.4,23.1,6.4,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,3/31/1982,37.0,22.9,52,28,5.2,0.0,11.0,8.9,24.8,6.2,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/1/1982,38.4,19.8,44,20,5.2,0.0,10.9,9.8,25.3,6.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/2/1982,39.2,22.5,34,15,6.5,0.0,11.1,11.7,25.4,7.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/3/1982,39.5,22.0,35,13,9.5,0.0,11.1,12.2,27.0,8.5,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/4/1982,39.3,22.5,30,10,8.8,0.0,11.1,12.9,27.6,8.3,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/5/1982,38.3,22.5,34,15,8.8,0.0,10.6,12.3,26.5,8.0,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/6/1982,37.9,25.4,78,17,9.5,0.0,10.6,11.3,25.9,7.8,17.5084095,78.2723004,0.0,,,,,,,,,
ICRISAT,4/7/1982,38.2,22.2,90,29,11.3,6.8,6.9,9.4,18.8,6.8,17.5084095,78.2723004,6.8,,,,,,,,,
ICRISAT,4/8/1982,37.5,20.4,81,18,11.4,0.0,9.9,11.1,25.4,8.1,17.5084095,78.2723004,6.8,,,,,,,,,
ICRISAT,4/9/1982,37.6,24.0,57,18,5.9,0.0,10.6,9.5,25.1,6.6,17.5084095,78.2723004,6.8,,,,,,,,,
ICRISAT,4/10/1982,39.0,22.5,57,18,8.2,0.0,8.7,12.2,20.8,7.0,17.5084095,78.2723004,6.8,,,,,,,,,
ICRISAT,4/11/1982,38.0,17.5,75,36,16.4,16.2,7.9,15.0,22.2,8.2,17.5084095,78.2723004,23.0,,,,,,,,,
ICRISAT,4/12/1982,35.2,23.0,83,26,10.4,0.0,10.1,8.4,25.0,7.2,17.5084095,78.2723004,23.0,,,,,,,,,
ICRISAT,4/13/1982,32.0,18.0,87,76,9.2,0.8,5.9,4.6,22.0,4.6,17.5084095,78.2723004,23.8,,,,,,,,,
ICRISAT,4/14/1982,34.3,21.5,61,28,4.7,0.0,10.5,6.6,25.4,5.9,17.5084095,78.2723004,23.8,,,,,,,,,
ICRISAT,4/15/1982,35.7,23.5,55,21,6.4,0.0,10.9,9.1,26.7,6.8,17.5084095,78.2723004,23.8,,,,,,,,,
ICRISAT,4/16/1982,37.0,24.0,71,19,8.2,0.0,11.1,10.3,25.4,7.3,17.5084095,78.2723004,23.8,,,,,,,,,
ICRISAT,4/17/1982,36.8,23.4,84,29,10.7,1.8,9.1,8.9,19.6,6.7,17.5084095,78.2723004,25.6,,,,,,,,,
ICRISAT,4/18/1982,36.7,21.0,79,30,9.1,0.0,10.8,9.6,23.9,6.9,17.5084095,78.2723004,25.6,,,,,,,,,
ICRISAT,4/19/1982,36.0,22.5,81,22,9.2,0.0,10.4,9.2,25.8,7.3,17.5084095,78.2723004,25.6,,,,,,,,,
ICRISAT,4/20/1982,36.5,22.7,69,25,9.7,0.0,10.2,10.0,24.1,7.3,17.5084095,78.2723004,25.6,,,,,,,,,
ICRISAT,4/21/1982,36.2,25.5,69,27,14.0,0.0,9.3,10.6,24.1,8.2,17.5084095,78.2723004,25.6,,,,,,,,,
ICRISAT,4/22/1982,33.5,22.5,70,49,12.9,1.0,6.1,7.3,17.9,5.9,17.5084095,78.2723004,26.6,,,,,,,,,
ICRISAT,4/23/1982,36.0,24.5,59,32,7.0,0.0,9.1,8.4,24.7,6.6,17.5084095,78.2723004,26.6,,,,,,,,,
ICRISAT,4/24/1982,36.5,21.5,82,42,10.4,7.1,6.8,8.0,17.7,5.9,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,4/25/1982,36.8,23.3,62,27,8.6,0.0,10.9,9.4,25.2,7.2,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,4/26/1982,37.4,20.7,43,26,6.9,0.0,11.2,10.7,16.2,5.8,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,4/27/1982,36.9,19.4,31,18,10.6,0.0,11.8,12.6,28.2,8.6,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,4/28/1982,37.4,23.6,53,18,9.1,0.0,11.0,10.8,23.7,7.6,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,4/29/1982,38.9,24.2,59,19,10.0,0.0,10.7,12.4,24.3,8.1,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,4/30/1982,36.2,25.3,71,30,13.1,0.0,9.8,11.3,24.9,8.0,17.5084095,78.2723004,33.7,,,,,,,,,
ICRISAT,5/1/1982,37.0,22.0,72,31,10.1,6.6,10.7,10.9,26.4,7.6,17.5084095,78.2723004,40.3,,,,,,,,,
ICRISAT,5/2/1982,35.2,22.8,75,39,9.3,1.0,6.7,6.6,8.2,4.3,17.5084095,78.2723004,41.3,,,,,,,,,
ICRISAT,5/3/1982,37.5,26.5,61,32,12.1,0.0,9.6,11.3,24.7,8.1,17.5084095,78.2723004,41.3,,,,,,,,,
ICRISAT,5/4/1982,38.7,23.9,66,26,16.2,1.2,10.0,12.3,25.8,9.5,17.5084095,78.2723004,42.5,,,,,,,,,
ICRISAT,5/5/1982,38.9,24.5,40,23,10.5,0.0,10.4,12.0,20.3,7.9,17.5084095,78.2723004,42.5,,,,,,,,,
ICRISAT,5/6/1982,39.0,24.5,60,20,13.7,1.4,10.5,12.8,25.7,9.3,17.5084095,78.2723004,43.9,,,,,,,,,
ICRISAT,5/7/1982,37.5,24.0,37,24,11.2,0.0,8.0,13.3,22.7,8.2,17.5084095,78.2723004,43.9,,,,,,,,,
ICRISAT,5/8/1982,37.5,23.6,37,21,10.5,0.0,10.9,12.0,26.5,8.5,17.5084095,78.2723004,43.9,,,,,,,,,
ICRISAT,5/9/1982,37.9,25.2,52,25,11.4,0.0,9.6,11.7,24.1,8.3,17.5084095,78.2723004,43.9,,,,,,,,,
ICRISAT,5/10/1982,38.1,25.2,50,23,9.0,0.0,10.6,11.7,26.0,7.9,17.5084095,78.2723004,43.9,,,,,,,,,
ICRISAT,5/11/1982,38.5,24.9,63,24,10.7,0.0,8.5,10.7,21.6,7.7,17.5084095,78.2723004,43.9,,,,,,,,,
ICRISAT,5/12/1982,36.9,26.4,49,39,11.6,0.7,7.1,10.4,21.4,7.5,17.5084095,78.2723004,44.6,,,,,,,,,
ICRISAT,5/13/1982,38.0,25.5,62,31,14.2,0.0,8.3,11.7,21.7,8.3,17.5084095,78.2723004,44.6,,,,,,,,,
ICRISAT,5/14/1982,37.7,25.7,63,33,10.7,0.0,8.3,10.2,24.3,7.7,17.5084095,78.2723004,44.6,,,,,,,,,
ICRISAT,5/15/1982,36.7,25.4,64,34,13.5,0.0,6.3,9.6,17.5,7.2,17.5084095,78.2723004,44.6,,,,,,,,,
ICRISAT,5/16/1982,26.9,23.9,78,31,12.0,0.0,6.0,8.0,20.4,5.8,17.5084095,78.2723004,44.6,,,,,,,,,
ICRISAT,5/17/1982,29.1,18.4,83,58,11.0,0.0,0.7,5.6,20.4,4.9,17.5084095,78.2723004,44.6,,,,,,,,,
